Product_SMILES	reaction_name	SMILES_1	Mol_ID_1	SMILES_2	Mol_ID_2	SMILES_3	Mol_ID_3
CCNC(=O)c1ccc(N)c(OC(=O)N2CCN(c3ccnc4ccccc34)CC2)c1	carbamate-2	c1ccc2c(N3CCNCC3)ccnc2c1	mol_ID_174	CCNC(=O)c1ccc(N)c(O)c1	anilines_2OH_38758231	No_3rd_Reactant	No_3rd_Reactant
C=CC(=C)CC(C=C(C)C)OC(=O)N[C@H]1c2ccccc2C[C@H]1CO	carbamate-2	N[C@H]1c2ccccc2C[C@H]1CO	mol_ID_181	C=CC(=C)CC(O)C=C(C)C	dienes_unsubstituted_6204705	No_3rd_Reactant	No_3rd_Reactant
CC(OC(=O)Nc1ccc(SC(F)F)cc1)C(=O)c1ccc(F)cc1	carbamate-2	Nc1ccc(SC(F)F)cc1	mol_ID_151	CC(O)C(=O)c1ccc(F)cc1	ketones_20H_38739719	No_3rd_Reactant	No_3rd_Reactant
CC(=O)CCCN1CCCCC1CCOC(=O)Nc1cc(C)on1	carbamate-2	Cc1cc(N)no1	mol_ID_226	CC(=O)CCCN1CCCCC1CCO	ketones_enolizable_38735560	No_3rd_Reactant	No_3rd_Reactant
Cc1cc(NC(=O)N2CCN(CC(=O)c3cc(Cl)ccc3Cl)CC2)no1	urea-2	Cc1cc(N)no1	mol_ID_226	O=C(CN1CCNCC1)c1cc(Cl)ccc1Cl	amines_primsec_38736908	No_3rd_Reactant	No_3rd_Reactant
c1ccc(N2CCC(N(Cc3nnn[nH]3)CC3CCCC3)CC2)nc1	amination-2	O=C1CCN(c2ccccn2)CC1	mol_ID_210	C1CCC(CNCc2nnn[nH]2)C1	tetrazoles_1H_38766109	No_3rd_Reactant	No_3rd_Reactant
CC(=O)CCCCN1CCCCC1CCOC(=O)N1CCN(c2ccccc2)C(=O)C1	carbamate-2	O=C1CNCCN1c1ccccc1	mol_ID_157	CC(=O)CCCCN1CCCCC1CCO	ketones_enolizable_38735558	No_3rd_Reactant	No_3rd_Reactant
CC(NS(=O)(=O)c1ccc(NC2CCN(c3ccccn3)CC2)c(Br)c1)C(N)=O	amination-2	O=C1CCN(c2ccccn2)CC1	mol_ID_210	CC(NS(=O)(=O)c1ccc(N)c(Br)c1)C(N)=O	anilines_2I_38758245	No_3rd_Reactant	No_3rd_Reactant
C[n+]1ccoc1-c1ccc2c(C(=O)CCl)c[nH]c2c1	negishi	C[n+]1ccoc1I	mol_ID_119	O=C(CCl)c1c[nH]c2cc(Br)ccc12	ketones_2halo_38742524	No_3rd_Reactant	No_3rd_Reactant
CCc1nccn1CC(=O)Nc1ccc(S(=O)(=O)NC(C)C(N)=O)cc1Br	amide_coupling-1	CCc1nccn1CC(=O)O	mol_ID_231	CC(NS(=O)(=O)c1ccc(N)c(Br)c1)C(N)=O	anilines_2I_38758245	No_3rd_Reactant	No_3rd_Reactant
N#CC(OC(=O)N1CCN(c2ccccc2)C(=O)C1)C1CCCC1	carbamate-2	O=C1CNCCN1c1ccccc1	mol_ID_157	N#CC(O)C1CCCC1	cyanohydrins_38766671	No_3rd_Reactant	No_3rd_Reactant
Nc1nnc(SCC2=NNC(c3cn[nH]c3)=N2)n1C1CC1	124-triazole-3	N#Cc1cn[nH]c1	mol_ID_49	Nc1nnc(SCC(=O)O)n1C1CC1	carboxylates_38740179	No_3rd_Reactant	No_3rd_Reactant
CC(=O)C(C)OC/C(=C\c1ccccc1)c1nccs1	heck	Brc1nccs1	mol_ID_43	CC(=O)C(C)OC/C=C/c1ccccc1	dienophiles_38738993	No_3rd_Reactant	No_3rd_Reactant
CN(C)c1cc(CNC(=O)OCCC2CCCCN2CC(=O)c2cccs2)ccn1	carbamate-2	CN(C)c1cc(CN)ccn1	mol_ID_170	O=C(CN1CCCCC1CCO)c1cccs1	5Het_H1_38735562	No_3rd_Reactant	No_3rd_Reactant
Cc1nccn1Cc1cccc(C2=NC(CSc3nnc(N)n3C3CC3)=NN2)c1	124-triazole-3	Cc1nccn1Cc1cccc(C#N)c1	mol_ID_209	Nc1nnc(SCC(=O)O)n1C1CC1	carboxylates_38740179	No_3rd_Reactant	No_3rd_Reactant
NCC(CNC(=O)Nc1ccc(SC(F)F)cc1)c1ccccc1	urea-2	Nc1ccc(SC(F)F)cc1	mol_ID_151	NCC(CN)c1ccccc1	amines_arylethyl_38769107	No_3rd_Reactant	No_3rd_Reactant
C#CCN(C(=O)Nc1nc2ccccc2cc1C)C(c1ccccc1)C(F)(F)F	urea-2	Cc1cc2ccccc2nc1N	mol_ID_148	C#CCNC(c1ccccc1)C(F)(F)F	alkynes_monosub_38741698	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1cc(F)cc(CN(C)CCO)c1OC(=O)Nc1nc2ccccc2cc1C	carbamate-2	Cc1cc2ccccc2nc1N	mol_ID_148	CC(=O)c1cc(F)cc(CN(C)CCO)c1O	acetophenones_2OH_38736400	No_3rd_Reactant	No_3rd_Reactant
NCCc1ccc(OCCNC(=O)Nc2ccc(SC(F)F)cc2)cc1	urea-2	Nc1ccc(SC(F)F)cc1	mol_ID_151	NCCOc1ccc(CCN)cc1	amines_arylethyl_38769087	No_3rd_Reactant	No_3rd_Reactant
CCNC(=O)c1ccc(N)c(NC(=O)N[C@H]2c3ccccc3C[C@H]2CO)c1	urea-2	N[C@H]1c2ccccc2C[C@H]1CO	mol_ID_181	CCNC(=O)c1ccc(N)c(N)c1	anilines_2NH2_38758033	No_3rd_Reactant	No_3rd_Reactant
CCCS(=O)(=O)Nc1cccc(C2=NNC(CCN3CCc4ccccc43)=N2)c1C	124-triazole-3	N#CCCN1CCc2ccccc21	mol_ID_177	CCCS(=O)(=O)Nc1cccc(C(=O)O)c1C	sulfonamides_primsec_38740441	No_3rd_Reactant	No_3rd_Reactant
CCNC(=O)c1ccc(N)c(OC(=O)N2CCN(CC(=O)c3ccccc3)CC2)c1	carbamate-2	O=C(CN1CCNCC1)c1ccccc1	mol_ID_184	CCNC(=O)c1ccc(N)c(O)c1	anilines_2OH_38758231	No_3rd_Reactant	No_3rd_Reactant
CC(=O)CCN1CCN(C(=O)N2CCc3ccc(C(C)=O)cc3C2)CC1	urea-2	CC(=O)c1ccc2c(c1)CNCC2	mol_ID_206	CC(=O)CCN1CCNCC1	amines_primsec_38736906	No_3rd_Reactant	No_3rd_Reactant
C=C/C=C/CCNC(=O)N1CCC(c2ccc(O)cc2)CC1	urea-2	Oc1ccc(C2CCNCC2)cc1	mol_ID_229	C=C/C=C/CCN	dienes_1_substituted_40331326	No_3rd_Reactant	No_3rd_Reactant
CC(C)CCc1ccc(Nc2nc(-c3ccccc3)co2)c(C(=O)O)c1	amination-1	Ic1nc(-c2ccccc2)co1	mol_ID_92	CC(C)CCc1ccc(N)c(C(=O)O)c1	anilines_2COOH_38746325	No_3rd_Reactant	No_3rd_Reactant
COc1cc(Cl)c(N)c(C2=NNC(CCN3CCc4ccccc43)=N2)c1	124-triazole-3	N#CCCN1CCc2ccccc21	mol_ID_177	COc1cc(Cl)c(N)c(C(=O)O)c1	anilines_2COOH_38746315	No_3rd_Reactant	No_3rd_Reactant
COc1ccccc1CC1CCN(C(=O)Nc2c(S)ncnc2Cl)CC1	urea-2	COc1ccccc1CC1CCNCC1	mol_ID_213	Nc1c(S)ncnc1Cl	anilines_2SH_39544389	No_3rd_Reactant	No_3rd_Reactant
CC(C)C(=O)CN1N=NN=C1c1ccncn1	tetrazole-2	N#Cc1ccncn1	mol_ID_28	CC(C)C(=O)CCl	ketones_2halo_aliphatic_38751044	No_3rd_Reactant	No_3rd_Reactant
C=C/C=C/CCNc1c(C)o[n+](C)c1C	amination-1	Cc1o[n+](C)c(C)c1I	mol_ID_127	C=C/C=C/CCN	dienes_1_substituted_40331326	No_3rd_Reactant	No_3rd_Reactant
CCOC(=O)c1cc(OC)cc(Cl)c1Nc1ncco1	amination-1	Ic1ncco1	mol_ID_26	CCOC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746319	No_3rd_Reactant	No_3rd_Reactant
CC(C(=O)c1c[nH]c2cc(Br)ccc12)N1N=NN=C1c1ncc[nH]1	tetrazole-2	N#Cc1ncc[nH]1	mol_ID_40	CC(Br)C(=O)c1c[nH]c2cc(Br)ccc12	ketones_2halo_38742530	No_3rd_Reactant	No_3rd_Reactant
CC(NCCc1ccc(OCCN)cc1)c1ccc2c(c1)CCCN2	amination-2	CC(=O)c1ccc2c(c1)CCCN2	mol_ID_172	NCCOc1ccc(CCN)cc1	amines_arylethyl_38769087	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1cc(Cl)cc(CN(C)CCO)c1Oc1ccc[n+](C)c1	ether-1	C[n+]1cccc(Cl)c1	mol_ID_50	CC(=O)c1cc(Cl)cc(CN(C)CCO)c1O	acetophenones_2OH_38736410	No_3rd_Reactant	No_3rd_Reactant
O=C(CN1CCCCC1CCOC(=O)N1c2ccccc2C(=O)NC12CCCC2)c1cccs1	carbamate-2	O=C1NC2(CCCC2)Nc2ccccc21	mol_ID_214	O=C(CN1CCCCC1CCO)c1cccs1	5Het_H1_38735562	No_3rd_Reactant	No_3rd_Reactant
C[C@H]1C(=O)NC(=O)N1c1ccc(Nc2c(S)ncnc2Cl)cc1	goldberg-1	C[C@H]1C(=O)NC(=O)N1c1ccc(Cl)cc1	mol_ID_168	Nc1c(S)ncnc1Cl	anilines_2SH_39544389	No_3rd_Reactant	No_3rd_Reactant
C=C/C=C/CCC1=NNC(c2cnccn2)=N1	124-triazole-3	N#Cc1cnccn1	mol_ID_47	C=C/C=C/CCC(=O)O	dienes_1_substituted_2795240	No_3rd_Reactant	No_3rd_Reactant
Cc1cc(CN(c2c[n+](C)cs2)C(C)c2nn[nH]n2)ccc1F	amination-1	C[n+]1csc(Br)c1	mol_ID_130	Cc1cc(CNC(C)c2nn[nH]n2)ccc1F	tetrazoles_2H_38810482	No_3rd_Reactant	No_3rd_Reactant
Cn1cc[n+](C)c1N(Cc1nnn[nH]1)CC1CCCC1	amination-1	Cn1cc[n+](C)c1Br	mol_ID_80	C1CCC(CNCc2nnn[nH]2)C1	tetrazoles_1H_38766109	No_3rd_Reactant	No_3rd_Reactant
CC(C)CCCNc1cc(C2=NC(c3ccc4ncsc4c3)=NO2)ccn1	oxadiazole-1	N#Cc1ccc2ncsc2c1	mol_ID_145	CC(C)CCCNc1cc(C(=O)O)ccn1	carboxylates_aryl_38740205	No_3rd_Reactant	No_3rd_Reactant
Cc1o[n+](C)c(C)c1C#CC(=O)NC(C)C1CCCNC1	castro-stephens-2	Cc1o[n+](C)c(C)c1I	mol_ID_127	C#CC(=O)NC(C)C1CCCNC1	alkynes_monosub_38741014	No_3rd_Reactant	No_3rd_Reactant
COCCNS(=O)(=O)c1ccc(N)c(N2N=NC=C2c2c(C)noc2C)c1	123-triazole-3	C#Cc1c(C)noc1C	mol_ID_11	COCCNS(=O)(=O)c1ccc(N)c(Br)c1	anilines_2I_38758243	No_3rd_Reactant	No_3rd_Reactant
C#CCN(C(=O)Nc1cc(C)on1)C(c1ccccc1)C(F)(F)F	urea-2	Cc1cc(N)no1	mol_ID_226	C#CCNC(c1ccccc1)C(F)(F)F	alkynes_monosub_38741698	No_3rd_Reactant	No_3rd_Reactant
Cc1ccc(C(=O)CCC(=O)CCC2=NC(c3ncco3)=NO2)cc1	oxadiazole-1	N#Cc1ncco1	mol_ID_34	Cc1ccc(C(=O)CCC(=O)CCC(=O)O)cc1	ketones_4keto_1468830	No_3rd_Reactant	No_3rd_Reactant
O=C(O)CSc1nnc(Nc2cncnc2)n1C1CC1	amination-1	Clc1cncnc1	mol_ID_6	Nc1nnc(SCC(=O)O)n1C1CC1	carboxylates_38740179	No_3rd_Reactant	No_3rd_Reactant
C=C/C=C/CCNC(=O)NCc1ccnc(N(C)C)c1	urea-2	CN(C)c1cc(CN)ccn1	mol_ID_170	C=C/C=C/CCN	dienes_1_substituted_40331326	No_3rd_Reactant	No_3rd_Reactant
Nc1ncc(C=O)c(NC(=O)c2cnc(-c3ccccc3)s2)n1	amide_coupling-1	O=C(O)c1cnc(-c2ccccc2)s1	mol_ID_169	Nc1ncc(C=O)c(N)n1	anilines_2formyl_1882384	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)Nc1nc(Cl)c(C(=O)CC(=O)c2ccc3c(c2)CCCN3)s1	claisen-3	CC(=O)c1ccc2c(c1)CCCN2	mol_ID_172	CCCC(CC)Nc1nc(Cl)c(C(=O)OC)s1	esters_38741562	No_3rd_Reactant	No_3rd_Reactant
O=C(O)c1ccnc(N(Cc2ccc(Br)s2)C(=O)N2CCN(c3ccccc3)C(=O)C2)c1	urea-2	O=C1CNCCN1c1ccccc1	mol_ID_157	O=C(O)c1ccnc(NCc2ccc(Br)s2)c1	carboxylates_aryl_38740203	No_3rd_Reactant	No_3rd_Reactant
CC(Nc1[nH]c(=O)[nH]c(=O)c1C=O)c1ccc2c(c1)CNCC2	amination-2	CC(=O)c1ccc2c(c1)CNCC2	mol_ID_206	Nc1[nH]c(=O)[nH]c(=O)c1C=O	anilines_2formyl_1522686	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1cc(F)cc(CN(C)CCO)c1OC(=O)N1CCN(C(=O)c2ccncc2)CC1	carbamate-2	O=C(c1ccncc1)N1CCNCC1	mol_ID_236	CC(=O)c1cc(F)cc(CN(C)CCO)c1O	acetophenones_2OH_38736400	No_3rd_Reactant	No_3rd_Reactant
Cc1cc2ccccc2nc1NC(=O)Nc1cc2c(=O)[nH]cnc2cc1OC1CCC1	urea-2	Cc1cc2ccccc2nc1N	mol_ID_148	Nc1cc2c(=O)[nH]cnc2cc1OC1CCC1	quinazolinones_38802442	No_3rd_Reactant	No_3rd_Reactant
C#CCn1c[n+](C)cc1-c1ccc(C(=O)CN2CCCC(N)C2)cc1	5-het-arylation	C#CCn1cc[n+](C)c1	mol_ID_128	NC1CCCN(CC(=O)c2ccc(Br)cc2)C1	amines_prim_38737522	No_3rd_Reactant	No_3rd_Reactant
Nc1nc(Nc2nc3ccccc3o2)ncc1C=O	5-het-amination	Clc1nc2ccccc2o1	mol_ID_87	Nc1ncc(C=O)c(N)n1	anilines_2formyl_1882384	No_3rd_Reactant	No_3rd_Reactant
NCCOc1ccc(CCNC(=O)NC(c2ccccc2)c2ccccc2)cc1	urea-2	NC(c1ccccc1)c1ccccc1	mol_ID_166	NCCOc1ccc(CCN)cc1	amines_arylethyl_38769087	No_3rd_Reactant	No_3rd_Reactant
CCNC(=O)c1ccc(N)c(Nc2n(C)cc[n+]2C)c1	5-het-amination	Cn1cc[n+](C)c1Br	mol_ID_80	CCNC(=O)c1ccc(N)c(N)c1	anilines_2NH2_38758033	No_3rd_Reactant	No_3rd_Reactant
COCCNS(=O)(=O)c1ccc(N)c(N2C=C(Cn3cc[n+](C)c3)N=N2)c1	123-triazole-1	C#CCn1cc[n+](C)c1	mol_ID_128	COCCNS(=O)(=O)c1ccc(N)c(Br)c1	anilines_2I_38758243	No_3rd_Reactant	No_3rd_Reactant
Cc1cc(Cl)ccc1CC(C=O)N1N=NN=C1c1cn(C)[n+](C)c1	tetrazole-2	Cn1cc(C#N)c[n+]1C	mol_ID_132	Cc1cc(Cl)ccc1CC(Cl)C=O	aldehydes_2halo_39026574	No_3rd_Reactant	No_3rd_Reactant
CC(C)CCc1ccc(NC(=O)c2ccc(CN3CCOCC3)cc2)c(C(=O)O)c1	amide_coupling-1	O=C(O)c1ccc(CN2CCOCC2)cc1	mol_ID_155	CC(C)CCc1ccc(N)c(C(=O)O)c1	anilines_2COOH_38746325	No_3rd_Reactant	No_3rd_Reactant
N#Cc1cc(I)c(O)c(Nc2ccccn2)c1	goldberg-1	Brc1ccccn1	mol_ID_2	N#Cc1cc(N)c(O)c(I)c1	phenols_2I_38766912	No_3rd_Reactant	No_3rd_Reactant
FC(F)(F)C(NCC#Cc1nc(-c2ccccc2)co1)c1ccccc1	sonogashira	Ic1nc(-c2ccccc2)co1	mol_ID_92	C#CCNC(c1ccccc1)C(F)(F)F	alkynes_monosub_38741698	No_3rd_Reactant	No_3rd_Reactant
Cc1cc2ccccc2nc1NC(=O)NCCOc1ccc(CCN)cc1	urea-2	Cc1cc2ccccc2nc1N	mol_ID_148	NCCOc1ccc(CCN)cc1	amines_arylethyl_38769087	No_3rd_Reactant	No_3rd_Reactant
CNC(=O)c1ccc(N)c(NC(=O)N[C@H]2c3ccccc3C[C@H]2CO)c1	urea-2	N[C@H]1c2ccccc2C[C@H]1CO	mol_ID_181	CNC(=O)c1ccc(N)c(N)c1	anilines_2NH2_38758217	No_3rd_Reactant	No_3rd_Reactant
CN(CCC#N)CC(=O)c1cc(F)ccc1OC(=O)N1CCN(c2ccnc3ccccc23)CC1	carbamate-2	c1ccc2c(N3CCNCC3)ccnc2c1	mol_ID_174	CN(CCC#N)CC(=O)c1cc(F)ccc1O	alcohols_38735492	No_3rd_Reactant	No_3rd_Reactant
C[n+]1ccc(C2=NN(CC(=O)CC34CC5CC(CC(C5)C3)C4)N=N2)cc1	tetrazole-1	C[n+]1ccc(C#N)cc1	mol_ID_58	O=C(CCl)CC12CC3CC(CC(C3)C1)C2	ketones_2halo_aliphatic_1536085	No_3rd_Reactant	No_3rd_Reactant
Cc1ccc(CN(C(=O)Nc2cnc(-c3ccccc3)s2)c2nnc(S)s2)s1	curtius-1	O=C(O)c1cnc(-c2ccccc2)s1	mol_ID_169	Cc1ccc(CNc2nnc(S)s2)s1	thiols_38757967	No_3rd_Reactant	No_3rd_Reactant
COc1cc(Cl)c(N)c(C2=NC(c3cn(C)c[n+]3C)=NO2)c1	oxadiazole-1	Cn1cc(C#N)[n+](C)c1	mol_ID_118	COc1cc(Cl)c(N)c(C(=O)O)c1	anilines_2COOH_38746315	No_3rd_Reactant	No_3rd_Reactant
C/C=C/C(=C\C#N)c1occ[n+]1C	heck	C[n+]1ccoc1I	mol_ID_119	C/C=C/C=C/C#N	dienes_14_substituted_4351921	No_3rd_Reactant	No_3rd_Reactant
Nc1cc(NC(=O)N2CCC[C@H](c3nc4ccccc4o3)C2)nc(SCc2ccnc(Cl)c2)n1	urea-2	c1ccc2oc([C@H]3CCCNC3)nc2c1	mol_ID_197	Nc1cc(N)nc(SCc2ccnc(Cl)c2)n1	anilines_2H_38742200	No_3rd_Reactant	No_3rd_Reactant
COC(=O)c1cc(OC)cc(Cl)c1NC(=O)N1CCN(c2ccnc3ccccc23)CC1	urea-2	c1ccc2c(N3CCNCC3)ccnc2c1	mol_ID_174	COC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746317	No_3rd_Reactant	No_3rd_Reactant
C[C@H](CNC(=O)OCCNC(=O)c1ccc(C(=O)C(=O)c2ccccc2)cc1)N1CCc2sccc2C1	carbamate-2	C[C@H](CN)N1CCc2sccc2C1	mol_ID_217	O=C(NCCO)c1ccc(C(=O)C(=O)c2ccccc2)cc1	diketones_diaryl_1945130	No_3rd_Reactant	No_3rd_Reactant
C[n+]1ccsc1C1=NN=NN1CC(=O)CC12CC3CC(CC(C3)C1)C2	tetrazole-2	C[n+]1ccsc1C#N	mol_ID_129	O=C(CCl)CC12CC3CC(CC(C3)C1)C2	ketones_2halo_aliphatic_1536085	No_3rd_Reactant	No_3rd_Reactant
Cc1o[n+](C)c(C)c1Nc1[nH]c(=O)[nH]c(=O)c1C=O	amination-1	Cc1o[n+](C)c(C)c1I	mol_ID_127	Nc1[nH]c(=O)[nH]c(=O)c1C=O	anilines_2formyl_1522686	No_3rd_Reactant	No_3rd_Reactant
CSc1ccc([C@H](C)N)cc1N1N=NC=C1c1nccn1C	123-triazole-3	C#Cc1nccn1C	mol_ID_91	CSc1ccc([C@H](C)N)cc1Br	thianisoles_2I_39787666	No_3rd_Reactant	No_3rd_Reactant
Cc1cc(CN(C(=O)N2CCC[C@H](c3nc4ccccc4o3)C2)C(C)c2nn[nH]n2)ccc1F	urea-2	c1ccc2oc([C@H]3CCCNC3)nc2c1	mol_ID_197	Cc1cc(CNC(C)c2nn[nH]n2)ccc1F	tetrazoles_2H_38810482	No_3rd_Reactant	No_3rd_Reactant
C=C/C=C/CCNc1cnccn1	amination-1	Clc1cnccn1	mol_ID_23	C=C/C=C/CCN	dienes_1_substituted_40331326	No_3rd_Reactant	No_3rd_Reactant
Nc1c(S)ncnc1N1N=NC=C1Cn1cccn1	123-triazole-3	C#CCn1cccn1	mol_ID_55	Nc1c(S)ncnc1Cl	anilines_2SH_39544389	No_3rd_Reactant	No_3rd_Reactant
c1csc(N(Cc2nnn[nH]2)CC2CCCC2)n1	5-het-amination	Brc1nccs1	mol_ID_43	C1CCC(CNCc2nnn[nH]2)C1	tetrazoles_1H_38766109	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)N(C(=O)N1CCN(c2ccnc3ccccc23)CC1)c1c(N)n(C)c(=O)[nH]c1=O	urea-2	c1ccc2c(N3CCNCC3)ccnc2c1	mol_ID_174	CCCC(CC)Nc1c(N)n(C)c(=O)[nH]c1=O	anilines_prim_38741610	No_3rd_Reactant	No_3rd_Reactant
O=Cc1c(NC(=O)N2CCCc3ncccc32)[nH]c(=O)[nH]c1=O	urea-2	c1cnc2c(c1)NCCC2	mol_ID_200	Nc1[nH]c(=O)[nH]c(=O)c1C=O	anilines_2formyl_1522686	No_3rd_Reactant	No_3rd_Reactant
O=C(O)c1ccnc(N(Cc2ccc(Br)s2)C(=O)N2CCC(c3c[nH]c4cc(F)ccc34)CC2)c1	urea-2	Fc1ccc2c(C3CCNCC3)c[nH]c2c1	mol_ID_240	O=C(O)c1ccnc(NCc2ccc(Br)s2)c1	carboxylates_aryl_38740203	No_3rd_Reactant	No_3rd_Reactant
O=C(CN1CCCC(NC(CN2CCNCC2)c2ccccc2)C1)c1ccc(Br)cc1	amination-2	O=C(CN1CCNCC1)c1ccccc1	mol_ID_184	NC1CCCN(CC(=O)c2ccc(Br)cc2)C1	amines_prim_38737522	No_3rd_Reactant	No_3rd_Reactant
C[C@H]1C(=O)NC(=O)N1c1ccc(-c2ccsc2C(=O)CN(C)CCC#N)cc1	negishi	C[C@H]1C(=O)NC(=O)N1c1ccc(Cl)cc1	mol_ID_168	CN(CCC#N)CC(=O)c1sccc1Br	halides_aryl_38735494	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)Nc1nc(N2N=NC=C2Cn2cccn2)c(C(=O)OC)s1	123-triazole-3	C#CCn1cccn1	mol_ID_55	CCCC(CC)Nc1nc(Cl)c(C(=O)OC)s1	esters_38741562	No_3rd_Reactant	No_3rd_Reactant
COc1ccc(CN2CCN(C(=O)Oc3c(CN(C)CCO)cc(F)cc3C(C)=O)CC2)cc1F	carbamate-2	COc1ccc(CN2CCNCC2)cc1F	mol_ID_228	CC(=O)c1cc(F)cc(CN(C)CCO)c1O	acetophenones_2OH_38736400	No_3rd_Reactant	No_3rd_Reactant
Cn1cc[n+](C)c1-c1ccc(Cl)c(C(=O)CN2CCNCC2)c1	negishi	Cn1cc[n+](C)c1Br	mol_ID_80	O=C(CN1CCNCC1)c1cc(Cl)ccc1Cl	amines_primsec_38736908	No_3rd_Reactant	No_3rd_Reactant
COC(=O)CCn1ccc2ccc(N3C=C(Cn4cccn4)N=N3)cc21	123-triazole-1	C#CCn1cccn1	mol_ID_55	COC(=O)CCn1ccc2ccc(Br)cc21	esters_enolizable_38742592	No_3rd_Reactant	No_3rd_Reactant
Cc1nccn1Cc1cccc(C2=NN(C(C=O)Cc3ccc(C#N)cc3)N=N2)c1	tetrazole-1	Cc1nccn1Cc1cccc(C#N)c1	mol_ID_209	N#Cc1ccc(CC(Cl)C=O)cc1	aldehydes_2halo_39026558	No_3rd_Reactant	No_3rd_Reactant
CCOC(=O)c1cc(OC)cc(Cl)c1Nc1cn[nH]c1	amination-1	Clc1cn[nH]c1	mol_ID_9	CCOC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746319	No_3rd_Reactant	No_3rd_Reactant
COc1ccc(C2=CCN(C(=O)OCCC3CCCCN3CC(=O)c3cccs3)CC2)cc1	carbamate-2	COc1ccc(C2=CCNCC2)cc1	mol_ID_154	O=C(CN1CCCCC1CCO)c1cccs1	5Het_H1_38735562	No_3rd_Reactant	No_3rd_Reactant
CCOC(=O)c1cc(OC)cc(Cl)c1NC(=O)Nc1ccc(CN2CCOCC2)cc1	curtius-1	O=C(O)c1ccc(CN2CCOCC2)cc1	mol_ID_155	CCOC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746319	No_3rd_Reactant	No_3rd_Reactant
CC(C(=O)c1c[nH]c2cc(Br)ccc12)N1N=NC(c2ccncn2)=N1	tetrazole-1	N#Cc1ccncn1	mol_ID_28	CC(Br)C(=O)c1c[nH]c2cc(Br)ccc12	ketones_2halo_38742530	No_3rd_Reactant	No_3rd_Reactant
Nc1cc(N)nc(SCc2ccnc(-c3ncco3)c2)n1	negishi	Ic1ncco1	mol_ID_26	Nc1cc(N)nc(SCc2ccnc(Cl)c2)n1	anilines_2H_38742200	No_3rd_Reactant	No_3rd_Reactant
CC(=O)C(C)OC/C(=C\c1ccccc1)c1ncco1	heck	Ic1ncco1	mol_ID_26	CC(=O)C(C)OC/C=C/c1ccccc1	dienophiles_38738993	No_3rd_Reactant	No_3rd_Reactant
N#Cc1cc(I)c(O)c(Nc2cncnc2)c1	goldberg-1	Clc1cncnc1	mol_ID_6	N#Cc1cc(N)c(O)c(I)c1	phenols_2I_38766912	No_3rd_Reactant	No_3rd_Reactant
COc1ccc(C2=CCN(C(=O)Nc3ccc(CCC(C)C)cc3C(=O)O)CC2)cc1	urea-2	COc1ccc(C2=CCNCC2)cc1	mol_ID_154	CC(C)CCc1ccc(N)c(C(=O)O)c1	anilines_2COOH_38746325	No_3rd_Reactant	No_3rd_Reactant
N#Cc1cc(N)c(OC(=O)N2CCC(c3ccc(O)cc3)CC2)c(I)c1	carbamate-2	Oc1ccc(C2CCNCC2)cc1	mol_ID_229	N#Cc1cc(N)c(O)c(I)c1	phenols_2I_38766912	No_3rd_Reactant	No_3rd_Reactant
CC(=O)CCCN1CCCCC1CCOC(=O)Nc1ccc(CN2CCOCC2)cc1	curtius-2	O=C(O)c1ccc(CN2CCOCC2)cc1	mol_ID_155	CC(=O)CCCN1CCCCC1CCO	ketones_enolizable_38735560	No_3rd_Reactant	No_3rd_Reactant
CCc1nccn1CC(=O)N1CCN(CCN=[N+]=N)CC1	amide_coupling-1	CCc1nccn1CC(=O)O	mol_ID_231	N=[N+]=NCCN1CCNCC1	azides_38741996	No_3rd_Reactant	No_3rd_Reactant
CC(Br)C(=O)c1c[nH]c2cc(N3C=C(Cn4cc[n+](C)c4)N=N3)ccc12	123-triazole-1	C#CCn1cc[n+](C)c1	mol_ID_128	CC(Br)C(=O)c1c[nH]c2cc(Br)ccc12	ketones_2halo_38742530	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1cc(Cl)cc(CN(C)CCOC(=O)NC(c2ccccc2)c2ccccc2)c1O	carbamate-2	NC(c1ccccc1)c1ccccc1	mol_ID_166	CC(=O)c1cc(Cl)cc(CN(C)CCO)c1O	acetophenones_2OH_38736410	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)Nc1c(Nc2c[n+](C)cs2)n(C)c(=O)[nH]c1=O	amination-1	C[n+]1csc(Br)c1	mol_ID_130	CCCC(CC)Nc1c(N)n(C)c(=O)[nH]c1=O	anilines_prim_38741610	No_3rd_Reactant	No_3rd_Reactant
CCc1csc(-c2ccc(NC(CN3CCNCC3)c3ccccc3)cc2)n1	amination-2	O=C(CN1CCNCC1)c1ccccc1	mol_ID_184	CCc1csc(-c2ccc(N)cc2)n1	anilines_2H_38745991	No_3rd_Reactant	No_3rd_Reactant
